MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",ORD,"Chicago, IL",600,-7.0,1208,-34.0,0.0,0.0,1744.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",ORD,"Chicago, IL",745,260.0,1353,240.0,0.0,0.0,1744.0,240.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",ORD,"Chicago, IL",956,-3.0,1602,-26.0,0.0,0.0,1744.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",ORD,"Chicago, IL",1054,26.0,1703,-3.0,0.0,0.0,1744.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",ORD,"Chicago, IL",1230,-5.0,1835,-16.0,0.0,0.0,1744.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",ORD,"Chicago, IL",1657,33.0,2305,6.0,0.0,0.0,1744.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",ORD,"Chicago, IL",1750,238.0,2357,212.0,0.0,0.0,1744.0,20.0,0.0,0.0,0.0,192.0
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",ORD,"Chicago, IL",2355,-7.0,602,-38.0,0.0,0.0,1744.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",PHL,"Philadelphia, PA",647,-6.0,1442,-30.0,0.0,0.0,2402.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",PHL,"Philadelphia, PA",923,102.0,1725,81.0,0.0,0.0,2402.0,81.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",PHL,"Philadelphia, PA",1130,-5.0,1922,-7.0,0.0,0.0,2402.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",PHL,"Philadelphia, PA",1555,-9.0,2346,-36.0,0.0,0.0,2402.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",PHL,"Philadelphia, PA",2338,5.0,740,-7.0,0.0,0.0,2402.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",PHX,"Phoenix, AZ",950,84.0,1212,101.0,0.0,0.0,370.0,0.0,0.0,101.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",PHX,"Phoenix, AZ",1235,-6.0,1500,5.0,0.0,0.0,370.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",PHX,"Phoenix, AZ",1635,39.0,1858,50.0,0.0,0.0,370.0,0.0,0.0,20.0,0.0,30.0
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",PHX,"Phoenix, AZ",2035,15.0,2259,9.0,0.0,0.0,370.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",RDU,"Raleigh/Durham, NC",2229,22.0,605,22.0,0.0,0.0,2239.0,12.0,0.0,0.0,0.0,10.0
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",SAT,"San Antonio, TX",1515,58.0,2001,60.0,0.0,0.0,1211.0,0.0,0.0,2.0,0.0,58.0
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",SFO,"San Francisco, CA",2027,60.0,2149,63.0,0.0,0.0,337.0,0.0,0.0,3.0,0.0,60.0
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",STL,"St. Louis, MO",1812,-4.0,2344,-5.0,0.0,0.0,1592.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LAX,"Los Angeles, CA",TPA,"Tampa, FL",2216,-6.0,543,-3.0,0.0,0.0,2158.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",BNA,"Nashville, TN",1924,17.0,2110,-8.0,0.0,0.0,764.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",CLT,"Charlotte, NC",800,-11.0,1014,-28.0,0.0,0.0,544.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",CLT,"Charlotte, NC",950,-6.0,1216,-35.0,0.0,0.0,544.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",CLT,"Charlotte, NC",1130,-6.0,1357,-34.0,0.0,0.0,544.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",CLT,"Charlotte, NC",1300,-7.0,1522,-43.0,0.0,0.0,544.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",CLT,"Charlotte, NC",1445,19.0,1658,17.0,0.0,0.0,544.0,17.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",CLT,"Charlotte, NC",1711,-8.0,1935,-17.0,0.0,0.0,544.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",CLT,"Charlotte, NC",1855,-3.0,2114,-29.0,0.0,0.0,544.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",DCA,"Washington, DC",1000,-10.0,1137,-32.0,0.0,0.0,214.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",DCA,"Washington, DC",1200,-10.0,1340,-41.0,0.0,0.0,214.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",DCA,"Washington, DC",1459,-1.0,1627,-27.0,0.0,0.0,214.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",DCA,"Washington, DC",1600,-3.0,1735,-28.0,0.0,0.0,214.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",DCA,"Washington, DC",1800,49.0,1928,21.0,0.0,0.0,214.0,4.0,0.0,0.0,0.0,17.0
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX",729,-4.0,1052,-32.0,0.0,0.0,1389.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX",810,-6.0,1129,-34.0,0.0,0.0,1389.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX",930,-3.0,1250,-25.0,0.0,0.0,1389.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX",1235,-6.0,1606,-58.0,0.0,0.0,1389.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX",1455,-2.0,1810,-21.0,0.0,0.0,1389.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX",1559,-3.0,1924,-41.0,0.0,0.0,1389.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX",1700,-7.0,2021,-29.0,0.0,0.0,1389.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX",1755,-4.0,2121,-40.0,0.0,0.0,1389.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX",1855,-6.0,2213,-36.0,0.0,0.0,1389.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",MIA,"Miami, FL",559,-7.0,911,-14.0,0.0,0.0,1096.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",MIA,"Miami, FL",659,-10.0,1017,-13.0,0.0,0.0,1096.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",MIA,"Miami, FL",754,-9.0,1111,-25.0,0.0,0.0,1096.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",MIA,"Miami, FL",900,-5.0,1233,-33.0,0.0,0.0,1096.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",MIA,"Miami, FL",1110,-1.0,1446,-33.0,0.0,0.0,1096.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",MIA,"Miami, FL",1325,8.0,1651,-20.0,0.0,0.0,1096.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",MIA,"Miami, FL",1510,13.0,1842,-9.0,0.0,0.0,1096.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",MIA,"Miami, FL",1626,22.0,2012,-12.0,0.0,0.0,1096.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",MIA,"Miami, FL",1757,-9.0,2134,-45.0,0.0,0.0,1096.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",MIA,"Miami, FL",2025,-10.0,2356,-53.0,0.0,0.0,1096.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",ORD,"Chicago, IL",600,0.0,752,-23.0,0.0,0.0,733.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",ORD,"Chicago, IL",830,-8.0,1019,-25.0,0.0,0.0,733.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",ORD,"Chicago, IL",930,-5.0,1123,-30.0,0.0,0.0,733.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",ORD,"Chicago, IL",1030,-9.0,1224,-32.0,0.0,0.0,733.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",ORD,"Chicago, IL",1130,53.0,1335,18.0,0.0,0.0,733.0,18.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",ORD,"Chicago, IL",1230,-4.0,1434,-33.0,0.0,0.0,733.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",ORD,"Chicago, IL",1346,-8.0,1530,7.0,0.0,0.0,733.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",ORD,"Chicago, IL",1430,-5.0,1622,-24.0,0.0,0.0,733.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",ORD,"Chicago, IL",1630,-4.0,1830,-25.0,0.0,0.0,733.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",ORD,"Chicago, IL",1730,9.0,1930,-19.0,0.0,0.0,733.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",ORD,"Chicago, IL",1842,-3.0,2038,-29.0,0.0,0.0,733.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",ORD,"Chicago, IL",1930,-6.0,2122,-33.0,0.0,0.0,733.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",RDU,"Raleigh/Durham, NC",1150,-9.0,1356,-39.0,0.0,0.0,431.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",RDU,"Raleigh/Durham, NC",1430,-7.0,1624,-27.0,0.0,0.0,431.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",RDU,"Raleigh/Durham, NC",1625,-6.0,1829,-20.0,0.0,0.0,431.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LGA,"New York, NY",STL,"St. Louis, MO",1700,-2.0,1859,-15.0,0.0,0.0,888.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LIH,"Lihue, HI",LAX,"Los Angeles, CA",1200,-10.0,1938,-27.0,0.0,0.0,2615.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LIH,"Lihue, HI",PHX,"Phoenix, AZ",2050,-12.0,559,-32.0,0.0,0.0,2979.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LIH,"Lihue, HI",PHX,"Phoenix, AZ",2245,-11.0,754,-38.0,0.0,0.0,2979.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LIT,"Little Rock, AR",CLT,"Charlotte, NC",701,-8.0,953,4.0,0.0,0.0,640.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,LIT,"Little Rock, AR",CLT,"Charlotte, NC",1251,-7.0,1543,-15.0,0.0,0.0,640.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,MCI,"Kansas City, MO",CLT,"Charlotte, NC",700,-4.0,1012,-9.0,0.0,0.0,808.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,MCI,"Kansas City, MO",CLT,"Charlotte, NC",1359,5.0,1709,-5.0,0.0,0.0,808.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,MCI,"Kansas City, MO",DCA,"Washington, DC",730,1.0,1048,-13.0,0.0,0.0,949.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,MCI,"Kansas City, MO",DFW,"Dallas/Fort Worth, TX",710,0.0,901,-12.0,0.0,0.0,460.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,MCI,"Kansas City, MO",DFW,"Dallas/Fort Worth, TX",1052,-6.0,1240,-18.0,0.0,0.0,460.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,MCI,"Kansas City, MO",DFW,"Dallas/Fort Worth, TX",1242,0.0,1425,-8.0,0.0,0.0,460.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,MCI,"Kansas City, MO",DFW,"Dallas/Fort Worth, TX",1917,-7.0,2105,-29.0,0.0,0.0,460.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,MCI,"Kansas City, MO",MIA,"Miami, FL",700,-1.0,1106,4.0,0.0,0.0,1251.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,MCI,"Kansas City, MO",ORD,"Chicago, IL",700,-4.0,835,-6.0,0.0,0.0,403.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,MCI,"Kansas City, MO",PHL,"Philadelphia, PA",1350,-8.0,1718,19.0,0.0,0.0,1038.0,0.0,0.0,19.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,MCI,"Kansas City, MO",PHX,"Phoenix, AZ",1145,16.0,1340,91.0,0.0,0.0,1044.0,16.0,0.0,75.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,MCI,"Kansas City, MO",PHX,"Phoenix, AZ",1848,-9.0,2040,18.0,0.0,0.0,1044.0,0.0,0.0,18.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,MCO,"Orlando, FL",AUS,"Austin, TX",720,0.0,919,5.0,0.0,0.0,994.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,MCO,"Orlando, FL",AUS,"Austin, TX",1118,-11.0,1310,-6.0,0.0,0.0,994.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,MCO,"Orlando, FL",AUS,"Austin, TX",1753,-6.0,1945,-23.0,0.0,0.0,994.0,,,,,
